view_id_placeholder,user_guid_fk,stream_guid_fk,viewed_at,duration_ms,percentage_watched
1,usr-724e9af6,strm-ce16f543,2023-09-05,51721,0.14587207741785935
1,usr-3ac00a9e,strm-3eeb678a,2023-08-23,1205756,0.9789752584778861
1,usr-28642958,strm-fffd3230,2023-12-11,1523851,0.573479143959506
1,usr-9fb272d0,strm-3f6712da,2023-08-31,987202,0.6769114192005017
1,usr-82955b44,strm-d603f2d7,2023-09-09,185639,0.2404235849161539
1,usr-366b6c56,strm-aa235c1c,2023-08-18,665649,0.5050570410038014
1,usr-95b86371,strm-cece7cf3,2023-09-21,3046271,0.15631534766751568
1,usr-4949fbdd,strm-e2fd9531,2023-12-29,1443934,0.8557744686413146
1,usr-f8618f0d,strm-77e70328,2024-01-13,2961689,0.25683340891257567
1,usr-74c1bdfd,strm-7bcc3552,2023-08-31,381515,0.3827922272606685
1,usr-61a99053,strm-ef5538fb,2024-01-09,3457750,0.3673501218348327
1,usr-4535bf6e,strm-a50b6af1,2023-12-21,372321,0.8403644462507348
1,usr-66587839,strm-7975b80a,2023-09-19,199500,0.3142901629173663
1,usr-4a41ac76,strm-506d953a,2023-09-02,1607932,0.5707994888897047
1,usr-2cfe7cd9,strm-37bcfed7,2023-12-11,1463930,0.6607363704941508
1,usr-49c77fa2,strm-65828113,2023-09-21,599678,0.5986852186037375
1,usr-671a3c2c,strm-5076e183,2023-12-15,3269838,0.7549619356531714
1,usr-ddfd359c,strm-109a3950,2023-08-23,2902620,0.25623290873801563
1,usr-2f0a0625,strm-8a4d9144,2023-12-29,2307842,0.9015908018902727
1,usr-4eaabdf1,strm-65c704ec,2023-12-27,3199609,0.45304562959641026
1,usr-eb444eae,strm-47e0d480,2024-01-17,1654229,0.5778226210051627
1,usr-87ce9432,strm-be9615bc,2023-08-10,2579400,0.23163980054530753
1,usr-23e0eb10,strm-1d88ed4c,2023-09-28,2213213,0.9146921421878951
1,usr-d5b40ff4,strm-5a771350,2023-09-28,3270610,0.5445931545720621
1,usr-cd35d433,strm-e1fc99a8,2023-10-12,2218912,0.6146458293229445
1,usr-ab623293,strm-6976d72e,2023-10-19,72848,0.2952714205428683
1,usr-632c3cc1,strm-8e2de966,2023-11-19,1999313,0.3012868800526369
1,usr-ac90e43b,strm-521eea0a,2023-11-29,935618,0.15469416544630865
1,usr-ab374ed1,strm-1a0e9ac5,2023-09-18,2707587,0.5779357879434757
1,usr-2f0a0625,strm-80fb085f,2023-09-05,1477229,0.32800664840622223
1,usr-ce9dc48c,strm-39f6bca4,2024-01-14,1109703,0.2030332991760213
1,usr-3e242518,strm-211056e1,2023-09-28,2076115,0.1893124058879942
1,usr-fb24cc0a,strm-1fe162ab,2023-09-04,2156634,0.35881879747012346
1,usr-21eaae1d,strm-771738d8,2023-10-07,1988776,0.2555480201045233
1,usr-98602e22,strm-88b19beb,2023-11-30,3592687,0.8338756963250555
1,usr-dde6c7ef,strm-aa2492b2,2023-09-09,38718,0.0680042424261717
1,usr-321cbcc1,strm-be05575c,2023-08-11,2063734,0.1508642226025621
1,usr-436cf9e2,strm-73851c96,2023-11-12,1637884,0.9487302639191755
1,usr-bef7e942,strm-282ac91c,2023-10-09,72466,0.7021729276865516
1,usr-c5335aa0,strm-c160c98f,2023-10-09,1642038,0.6091343585536073
1,usr-709d4205,strm-2e8b4b70,2024-01-28,896993,0.17405321945977237
1,usr-6f933322,strm-926e3550,2024-01-06,1773041,0.6530199454732202
1,usr-c947eada,strm-09ca6016,2023-09-24,2961349,0.4177070109989618
1,usr-632c3cc1,strm-7090f760,2023-12-27,2987611,0.3656927893149928
1,usr-cf2a6e29,strm-ab32a00c,2023-09-29,2675117,0.18589442443284104
1,usr-372dec69,strm-809a7c2b,2023-12-26,2337413,0.26060112323095036
1,usr-e6157de7,strm-707985ce,2023-09-24,1011069,0.7170189308408662
1,usr-7da859d3,strm-828951f9,2023-12-21,1457128,0.9909073812723183
1,usr-33c051da,strm-9a8853eb,2023-12-04,543193,0.8949558725981293
1,usr-50c31d2b,strm-152d5ad5,2023-11-21,1708727,0.3732405637105552
1,usr-036f8de2,strm-f54854b2,2023-10-31,2276399,0.41086038993257784
1,usr-e6c2655e,strm-317474a2,2024-01-23,995209,0.37729192833950825
1,usr-dc7462ca,strm-389cfcf4,2023-11-18,1483428,0.15976970824803766
1,usr-7cce8a8e,strm-a74d3d1e,2023-12-14,556150,0.7061077682365301
1,usr-49c77fa2,strm-8aa851f1,2024-01-09,1910285,0.39740719407829167
1,usr-42a224cd,strm-e9d78a2b,2024-01-06,2047218,0.3055550338747685
1,usr-17c0fe92,strm-7657a4fc,2024-01-24,1008885,0.07214571814384926
1,usr-a7c07891,strm-861f4cf4,2023-09-20,1946568,0.28339625875572666
1,usr-4a2043e9,strm-fcc59680,2023-10-12,516533,0.2320365975057329
1,usr-a2de5aa0,strm-bc6dcfb8,2023-11-10,2674624,0.22666389720801244
1,usr-beb37d4a,strm-235b2c07,2023-11-14,3153055,0.8140950764334053
1,usr-9c6ed5ae,strm-79fdf836,2023-09-15,597849,0.899812563604444
1,usr-3f3512e2,strm-4d4c17bb,2023-12-08,2619615,0.9175617228256677
1,usr-cb33f9e9,strm-22cefc09,2023-08-26,3478052,0.08859536816243038
1,usr-c88f5b59,strm-ac8654b7,2023-10-16,1937646,0.4122905639750007
1,usr-85d06d7e,strm-a7f5ec97,2023-11-01,1915792,0.2058367705833583
1,usr-d5b40ff4,strm-f4dcb7a3,2023-09-04,3425277,0.3859248135735582
1,usr-ac4eb6d9,strm-3bb6cc77,2023-11-26,2947295,0.24702252794770185
1,usr-85d06d7e,strm-0960524b,2023-12-22,527274,0.12098168614142021
1,usr-306cf904,strm-121aeb33,2023-09-12,1395896,0.07160475840120115
1,usr-3789691f,strm-abdc5878,2023-12-20,3494031,0.8373019526014759
1,usr-596c4741,strm-9b73fb42,2023-12-14,2166263,0.5571069361059563
1,usr-dd5ccc64,strm-756060f6,2023-12-05,269525,0.3339242797307183
1,usr-a3b882b4,strm-eed4ba3d,2023-11-26,2980433,0.8526450128252099
1,usr-444d9fe6,strm-8dce37e2,2023-12-26,2728979,0.16528224647409462
1,usr-e4d9c4ab,strm-80fb085f,2023-11-17,432412,0.7729777044483945
1,usr-9851029e,strm-953d9a71,2023-09-12,1549928,0.6617555900572626
1,usr-86c2b66b,strm-76171f98,2024-01-18,2148921,0.7558033227650549
1,usr-b137c1a6,strm-cae3b7bf,2024-01-09,95991,0.7179141926234368
1,usr-9ee9797d,strm-3adcc9b8,2023-09-14,941913,0.2523952831221281
1,usr-fa1c446b,strm-328dbc5f,2023-09-16,1125682,0.17495417141122782
1,usr-59abca28,strm-8fec5b60,2023-09-19,2996740,0.9223328086864986
1,usr-226686e4,strm-33e9c842,2023-12-11,3320981,0.9401233375120559
1,usr-77f1c9d7,strm-e85d57a6,2023-10-08,2658830,0.49346910646337355
1,usr-f854ca85,strm-bc148258,2023-11-29,1104044,0.7452430063135351
1,usr-888b4b2d,strm-be9615bc,2023-08-29,1072899,0.7952502095899799
1,usr-7a56117b,strm-809a7c2b,2023-12-10,2009442,0.7431793733331421
1,usr-39360c70,strm-6cc8e5bb,2023-11-23,1910170,0.07044127078092652
1,usr-3bc89738,strm-828951f9,2023-09-06,711593,0.672534129638101
1,usr-61c15ac5,strm-23869457,2023-11-26,2231654,0.3476402606763576
1,usr-34f4de14,strm-872536ac,2023-12-15,1716236,0.32635594571512366
1,usr-44db6678,strm-b21f9833,2024-01-05,830222,0.957158233293152
1,usr-0b8510e9,strm-2f99e6a5,2023-09-23,1708209,0.22914841348066656
1,usr-3ac00a9e,strm-6327a07c,2023-08-27,517368,0.2504170858982547
1,usr-2406467a,strm-fcc59680,2023-11-25,421319,0.7426816903824884
1,usr-36cfb7e9,strm-9d294327,2023-09-06,3120320,0.12483876318593388
1,usr-1163eea7,strm-6327a07c,2024-01-28,572775,0.8067617001367268
1,usr-ac38c808,strm-1e65aac4,2024-01-06,1905296,0.8942579056045359
1,usr-0bbe3b0f,strm-286d6e04,2023-11-09,452023,0.4087878592835577
1,usr-beb37d4a,strm-2900cd6a,2023-12-29,2293662,0.4110348330736082
1,usr-65b557e1,strm-3d91daae,2023-08-10,1790020,0.5226049419936594
1,usr-4a41ac76,strm-6adac3ad,2024-01-30,436522,0.21687213752357598
1,usr-84f78a3a,strm-e5988f9e,2023-11-24,821805,0.8348133095021479
1,usr-cc7b218f,strm-dd9a757c,2023-12-24,1166790,0.4295150835925627
1,usr-e2cd8c52,strm-13a1e19f,2023-12-12,702949,0.6600478044073993
1,usr-f5fd3371,strm-b5bbca89,2024-01-03,2383334,0.9635173921716274
1,usr-d5c916af,strm-a4f14c2b,2023-09-27,3348376,0.3273065580883729
1,usr-0e3f3ded,strm-100fb4b8,2023-10-11,283985,0.45421455740050365
1,usr-1baaeacf,strm-e4ed1e39,2023-12-12,1478161,0.6585280040138279
1,usr-7c60026c,strm-39520ff7,2023-12-30,2338256,0.8349060848062252
1,usr-ccb9350b,strm-230274d9,2023-12-30,1673171,0.25262929578511323
1,usr-753c30a3,strm-3bfda37c,2023-09-18,942649,0.6611974111625752
1,usr-2ec6b155,strm-5de1dc6b,2023-08-26,113163,0.15217269685048887
1,usr-5911ec33,strm-578b39da,2023-08-23,666500,0.6053876281055134
1,usr-814f938d,strm-b9faab42,2023-12-17,2508373,0.342329389048721
1,usr-61c15ac5,strm-4d4c17bb,2024-01-01,562026,0.46657207738332895
1,usr-8342d31a,strm-3adcc9b8,2023-09-24,1748101,0.48931437015427925
1,usr-a29c3b3d,strm-ebdc1739,2023-12-26,276773,0.8875075873550597
1,usr-c7872d7d,strm-65736e36,2024-01-01,2465989,0.5156630945058185
1,usr-fffbf315,strm-618f8164,2023-12-11,1337312,0.4577757579506582
1,usr-c6d706a3,strm-acc4a410,2024-01-31,825988,0.2376804702673997
1,usr-5b3a1a8c,strm-0ebf4477,2023-10-11,1263887,0.5693589798731331
1,usr-9c72a61f,strm-5c7b9f68,2023-09-19,1013325,0.26778515032430394
1,usr-5edbd7ab,strm-e72fb629,2023-09-24,2664674,0.6565021813581753
1,usr-4ab5ccfe,strm-aa920ac8,2023-08-30,1343286,0.3849585654291497
1,usr-b66b3945,strm-518dc080,2023-11-15,3598494,0.23004163547386658
1,usr-3caec992,strm-e1449cfd,2023-09-25,1467505,0.6981298972284419
1,usr-f2e077f5,strm-e72fb629,2023-10-07,2793754,0.5779619529536997
1,usr-61c15ac5,strm-e1449cfd,2023-10-10,3350368,0.18498557394564602
1,usr-009d8703,strm-26b32a9e,2023-12-29,1137549,0.137373154109629
1,usr-33efebeb,strm-54f257fb,2024-01-17,1221960,0.08663954488057002
1,usr-252af04c,strm-85c0b3d7,2024-01-10,548635,0.13359977039023058
1,usr-0ad9ff9a,strm-04abb85b,2024-01-15,1270460,0.4008618193150997
1,usr-1baaeacf,strm-4a8fb245,2024-01-01,3130299,0.4168374126063882
1,usr-db29db64,strm-0e22ec84,2023-09-30,892974,0.741500200921328
1,usr-d52433b1,strm-fc1c603b,2023-08-16,3116446,0.6423728990968559
1,usr-226686e4,strm-618ddd74,2024-01-04,2583490,0.6853386918120159
1,usr-54312746,strm-adf7016b,2023-09-24,1583704,0.5271126324950924
1,usr-2cfe7cd9,strm-47e0d480,2023-12-16,487113,0.5524769082256469
1,usr-cb33f9e9,strm-7b35d1ba,2023-09-09,384094,0.4575110709833018
1,usr-f2e077f5,strm-1643ba28,2023-12-05,1619095,0.16590367641656606
1,usr-f5ef4dc4,strm-152d5ad5,2023-10-04,2415371,0.397530061905872
1,usr-a29c3b3d,strm-ed0907d2,2023-12-21,1464564,0.5568095389903137
1,usr-724e9af6,strm-c837d223,2023-10-09,2494607,0.9322844692604644
1,usr-0bbe3b0f,strm-a261d6d9,2023-08-14,522603,0.9989322294032208
1,usr-32e97dce,strm-6327a07c,2023-10-15,656315,0.8276473345424401
1,usr-93b0d39b,strm-1643ba28,2023-09-30,984698,0.42739718486967093
1,usr-680aa584,strm-fde85579,2023-09-27,2923496,0.4056437093851445
1,usr-27000a63,strm-05b54f8c,2023-09-08,149665,0.6809790676008771
1,usr-c078555c,strm-d767739f,2023-12-22,2636320,0.7658735292140294
1,usr-a28df583,strm-34c57504,2023-11-03,1483513,0.05280324272555191
1,usr-03282f4d,strm-3a6a73c6,2023-12-19,2843983,0.13422116296114506
1,usr-fde8678d,strm-a7f5ec97,2023-09-29,2256568,0.5037188417106528
1,usr-dc7131d6,strm-d6fa0160,2023-11-10,544871,0.30076562805873297
1,usr-e6c2655e,strm-f85bf81c,2023-08-23,1466621,0.7533080254942726
1,usr-ece69e4b,strm-9d294327,2023-12-07,3540314,0.7073153392418742
1,usr-efb688ff,strm-84fdc73a,2023-10-18,2004947,0.16733748069377674
1,usr-0db68f2e,strm-1bf9d1ce,2023-11-18,1609564,0.4981938732233929
1,usr-2ca71020,strm-7efa3ce6,2023-10-26,691224,0.07782708445362545
1,usr-cddb9eb8,strm-1bf9d1ce,2024-01-18,2820183,0.9407325623145816
1,usr-c7763c08,strm-231e7970,2023-09-04,248243,0.4995858115837961
1,usr-0d4459b0,strm-39c5e70f,2023-10-26,754469,0.7365938063419701
1,usr-99745c86,strm-65828113,2023-10-02,1732881,0.9094252004382927
1,usr-3d7299a5,strm-626fc829,2023-12-27,544370,0.3666428638634232
1,usr-f2e077f5,strm-0c862a2f,2023-09-20,2444058,0.9410690534724209
1,usr-0ec4589c,strm-f31acbd8,2023-12-13,3451262,0.4998176658430097
1,usr-eacde6cf,strm-8ac345e8,2023-09-18,131231,0.9247197357828761
1,usr-0b62c162,strm-e302821f,2023-12-01,1677578,0.11072081838255897
1,usr-f2455273,strm-0960524b,2023-10-23,1342865,0.915688865468707
1,usr-3ee0a362,strm-1720bc3e,2023-11-08,3033264,0.25340899493165064
1,usr-035c84bc,strm-ae19a0e0,2023-10-28,1317955,0.7736328644371905
1,usr-fffbf315,strm-8442fccf,2024-01-10,2301370,0.43264901124149985
1,usr-f854ca85,strm-b717048c,2023-12-31,3470755,0.8914927693470485
1,usr-73e9ce31,strm-3b0fed7f,2023-09-06,655004,0.6995628957532943
1,usr-dfff2a37,strm-cfe458c4,2023-12-27,3216016,0.8735456406536591
1,usr-70fc0373,strm-e3ac14cc,2023-10-03,2670596,0.9404221445742466
1,usr-2172bea2,strm-d603f2d7,2023-09-05,1139232,0.4949362007908787
1,usr-40ec6fc3,strm-9bde7ec7,2023-11-19,199921,0.07090465734622965
1,usr-ff1a7c19,strm-b1324bee,2023-08-13,1681341,0.9150257850981064
1,usr-306cf904,strm-231e7970,2023-08-26,2316415,0.4841283368303558
1,usr-bdcf781b,strm-8fec5b60,2023-12-13,1491544,0.08167554087049873
1,usr-a28df583,strm-e3ac14cc,2023-08-16,1483045,0.3049625391962737
1,usr-61a99053,strm-69b8eddf,2023-10-27,1798244,0.11946891351075278
1,usr-b4cbcbcc,strm-8f577b9c,2023-09-12,36885,0.5963849633050192
1,usr-82955b44,strm-adf7016b,2023-11-06,1742123,0.5144901118428407
1,usr-cddb9eb8,strm-ca88d17b,2023-08-24,585213,0.4948444050106935
1,usr-a0575353,strm-266e675d,2023-11-30,2589130,0.44506928677724833
1,usr-c078555c,strm-9398132c,2023-09-12,1118356,0.7800467175587775
1,usr-f639d715,strm-8aa851f1,2023-12-04,3167065,0.07269050376448287
1,usr-aa8e863d,strm-c37879ca,2023-10-01,1364364,0.8391944921361237
1,usr-ddfd359c,strm-9cba2a24,2023-08-14,1291122,0.09458717216465941
1,usr-926ac9f6,strm-a3418b2b,2023-12-01,2394236,0.05636926542109707
1,usr-a48e17fe,strm-5d72e3a7,2023-10-03,1377710,0.22472861428855884
1,usr-382112b4,strm-1c415f21,2023-09-29,2955731,0.6259890087365064
1,usr-7cce8a8e,strm-9ef10443,2023-11-17,1924569,0.6283387862036975
1,usr-a8e79038,strm-4b280539,2023-11-30,1266326,0.4785635259773325
1,usr-73e9ce31,strm-ee80988a,2023-09-07,75544,0.5001681142381662
1,usr-99745c86,strm-e1fc99a8,2024-01-08,2770843,0.8703759958150087
1,usr-c947eada,strm-2959d5ec,2023-12-01,3048576,0.7680689787953331
1,usr-8243eb5e,strm-97dcecf5,2023-10-03,819755,0.4211993414657923
1,usr-1b518e43,strm-eafba459,2023-10-03,1733283,0.4507661868005209
1,usr-c6f1b3d2,strm-7a71074d,2023-10-15,3366398,0.5973336818135536
1,usr-99745c86,strm-328dbc5f,2023-11-28,3591454,0.5387682809345904
1,usr-861fd094,strm-fe20bedf,2023-08-22,1832766,0.8658089618507795
1,usr-292d3f03,strm-68d27471,2023-10-17,3207190,0.19103610735191706
1,usr-689346a2,strm-01d6ec0d,2024-01-12,2667760,0.8758481900910813
1,usr-a28df583,strm-b0f36afc,2023-10-03,2228508,0.15472940572872873
1,usr-10ed81ee,strm-a67bb6f8,2023-11-18,2615123,0.837668089325916
1,usr-ef8f4538,strm-fdb020ee,2023-08-10,2275894,0.4314006824424414
1,usr-62a05217,strm-869a60ee,2023-10-16,2583903,0.620621230424374
1,usr-8342d31a,strm-02292668,2023-12-19,725656,0.9311688025450816
1,usr-014cee71,strm-0ba5da81,2023-12-14,1757301,0.7835298169767307
1,usr-a5489e02,strm-c6f4d134,2023-12-09,179199,0.5181801937841742
1,usr-61c15ac5,strm-0e633d7d,2023-08-19,3065118,0.821157219986133
1,usr-791413bf,strm-bd7aab40,2023-09-30,3031102,0.2861538406914063
1,usr-3e242518,strm-5076e183,2024-01-19,638848,0.3011774864185365
1,usr-bbeaebb9,strm-ed720851,2024-01-01,744518,0.32338434825189527
1,usr-fe0f8e9d,strm-618f8164,2023-09-28,46214,0.3564903401385893
1,usr-3ec37cbe,strm-890d1666,2023-12-12,795660,0.5414297178296618
1,usr-0f2e67ed,strm-ec61c491,2023-11-27,267556,0.6064105856888892
1,usr-586b34e0,strm-86eb42bf,2023-09-09,3503407,0.4392118172845819
1,usr-87bed5f2,strm-9398132c,2023-12-31,1099516,0.9049106163010059
1,usr-17c0fe92,strm-829837e8,2023-09-01,2343788,0.19237035641727385
1,usr-39360c70,strm-d03ce682,2023-12-13,670814,0.2706444302129497
1,usr-ecd401c3,strm-35fbf315,2023-09-06,782808,0.2023509657403712
1,usr-0c876a73,strm-81fde6e7,2024-01-30,1890238,0.1417203536985535
1,usr-9df53057,strm-b5ebfd2c,2023-10-19,820947,0.7442246616885412
1,usr-3363230e,strm-325a02a8,2023-08-27,1243634,0.8918036124169251
1,usr-b8a6b00f,strm-16cca8c9,2023-12-13,607385,0.3374535477838621
1,usr-44db6678,strm-be6334b1,2024-01-24,3131440,0.7530816611034208
1,usr-3012b316,strm-0512379e,2023-11-11,162136,0.4752410346592632
1,usr-bb983f41,strm-16e4ace8,2023-12-25,1187354,0.2571340775476204
1,usr-f040f72e,strm-ec05082a,2023-08-11,165767,0.10507849277372996
1,usr-e5576fac,strm-9b4e6ff3,2024-01-09,406313,0.9288517260968145
1,usr-7e8b25eb,strm-0cbab68e,2023-10-22,2216503,0.21174072152076845
1,usr-7779e4d2,strm-4b6abb03,2023-10-30,794884,0.20036649629059988
1,usr-3ec37cbe,strm-a993e2fb,2023-09-09,490752,0.7019729714459503
1,usr-bf907aca,strm-ccd6eeb8,2023-12-06,2466816,0.06804836515480372
1,usr-7def6563,strm-0e466619,2023-08-30,1352248,0.48241964082292393
1,usr-bc9fcdb7,strm-ad530533,2023-12-10,796617,0.42182584666576595
1,usr-dea79880,strm-ded5fb9e,2024-01-22,308264,0.8213813892687982
1,usr-16d0b48f,strm-b376d98b,2023-10-20,1213301,0.6979734351283396
1,usr-333c0324,strm-a5adcbe6,2023-12-27,2292559,0.8310875941755984
1,usr-61a99053,strm-5d8c25ee,2023-10-08,1589688,0.09570335313965114
1,usr-a840ec19,strm-890d1666,2023-09-14,1030880,0.971741275375755
1,usr-d4b3ddf8,strm-969362da,2023-11-27,2461534,0.09056285279436023
1,usr-00813da2,strm-22a0e579,2024-01-02,3376673,0.40972748041516943
1,usr-0b8510e9,strm-88e96d08,2023-09-01,522276,0.3960115587167641
1,usr-a734dfa1,strm-2cccb64f,2023-11-12,1708149,0.17320537775125172
1,usr-e23b4e7d,strm-f75f4007,2023-09-12,69887,0.596053280390002
1,usr-a8fe9eb3,strm-e83a3559,2023-10-01,3045841,0.24710442065417704
1,usr-71da06be,strm-cece7cf3,2023-12-22,1099123,0.2085805914495556
1,usr-86c2b66b,strm-4a1e59f7,2024-01-29,1398428,0.5642729433143636
1,usr-3aab52ef,strm-828951f9,2023-10-30,1784060,0.7987699166998099
1,usr-5c49cc50,strm-618f8164,2023-10-26,2633732,0.6375859413447222
1,usr-154b2291,strm-ded5fb9e,2024-01-12,2688405,0.7613716511461538
1,usr-184a79ab,strm-ee628a98,2023-08-26,624031,0.9555313140409901
1,usr-c4bd75e0,strm-53f4016b,2023-11-19,2549856,0.9320894531956865
1,usr-fde8678d,strm-2d3040e7,2024-01-01,2078439,0.18335900972658248
1,usr-7def6563,strm-0e466619,2024-01-21,545878,0.3742198813752512
1,usr-66587839,strm-26f352e3,2023-08-27,3334082,0.08778767879519841
1,usr-3bc89738,strm-67c05617,2024-01-09,584773,0.6110998597669841
1,usr-ab623293,strm-9457bc59,2023-09-25,1963460,0.26829819547440215
1,usr-8af206a3,strm-39520ff7,2023-09-14,3444542,0.4264477783549067
1,usr-c173525c,strm-babacce5,2023-10-10,1745223,0.598980838290202
1,usr-cd35d433,strm-1115a286,2023-12-02,818665,0.3720161692684177
1,usr-f639d715,strm-6277e2db,2023-10-21,1771813,0.1342582864461193
1,usr-a6077c58,strm-9aaf9a71,2023-11-16,1367166,0.5734901348719136
1,usr-184a79ab,strm-818f4208,2023-10-02,1443719,0.5993034408799562
1,usr-aae0ca52,strm-275a69c9,2024-01-01,270691,0.8134992350862871
1,usr-95b86371,strm-7e90c710,2023-09-04,3318089,0.9782915830690667
1,usr-121c0ded,strm-1d88ed4c,2023-08-24,3546660,0.17980311267127097
1,usr-814f938d,strm-f5e2b34f,2023-09-01,2773613,0.2042391432589129
1,usr-6030c159,strm-d781742e,2023-10-29,227108,0.306966898935992
1,usr-c7763c08,strm-d37505a7,2023-10-01,1541980,0.923996780858976
1,usr-3e625a7c,strm-9ef10443,2023-09-12,1456066,0.6762591982193908
1,usr-3e242518,strm-97dcecf5,2024-01-12,2414490,0.41490831741883655
1,usr-ac90e43b,strm-37ad1f5b,2023-12-12,3140414,0.5169931492111683
1,usr-e4d9c4ab,strm-a851235e,2024-01-31,2766490,0.7383756400153721
1,usr-0e884c91,strm-adf7016b,2023-12-05,2324522,0.7923178756039828
1,usr-b0ca75f8,strm-3df096cf,2023-11-16,2343452,0.4783874142390717
1,usr-32807830,strm-c72b0737,2023-12-16,114459,0.5695078544937332
1,usr-21eaae1d,strm-93af7d91,2023-12-15,2798876,0.6548317315553867
1,usr-e23b4e7d,strm-be6334b1,2023-10-20,1631282,0.7199501109099092
1,usr-518a9ac3,strm-b4494536,2023-09-17,90816,0.2268537473002204
1,usr-3fcf37a4,strm-13a1e19f,2023-11-20,1283159,0.4954370217907446
1,usr-a22e6c7d,strm-c20811aa,2023-12-24,689057,0.6088084392299253
1,usr-1e88f33b,strm-f75f4007,2024-01-14,1251306,0.6672269192022107
1,usr-42a224cd,strm-d8c97dff,2023-11-19,2653951,0.4253759480575872
1,usr-3e6626d8,strm-9d294327,2023-11-11,1283567,0.5454099859892618
1,usr-04ed2095,strm-f0fffba7,2023-09-16,1113729,0.8414812008829226
1,usr-5126e2a2,strm-ae8622e9,2023-12-01,3518226,0.3113771965886137
1,usr-32e97dce,strm-0960524b,2023-11-02,668284,0.4932402239987282
1,usr-66587839,strm-a7b4bd11,2023-11-07,2854351,0.4780988094028854
1,usr-e911e6f4,strm-97760681,2024-01-02,1857321,0.3806788546279283
1,usr-1163eea7,strm-452297ad,2023-10-09,2590140,0.8222095466230975
1,usr-eb47641b,strm-9b03f4d3,2023-10-27,956065,0.8055084662823007
1,usr-16d0b48f,strm-65828113,2023-11-11,559398,0.5100310079780519
1,usr-3802b3af,strm-1297d6f8,2023-09-01,1876885,0.7403912877004991
1,usr-e596b439,strm-e9f6a895,2024-01-23,1552173,0.7010676044695658
1,usr-4cec6433,strm-ac1805b9,2023-12-30,2730736,0.6006073688411647
1,usr-513995eb,strm-caff1090,2023-09-23,1828875,0.9760762658672396
1,usr-e7daae4a,strm-e1449cfd,2023-12-29,1188995,0.38253981287795874
1,usr-881561f2,strm-a4c4a7e9,2023-08-12,1218349,0.5939592001580463
1,usr-53a34ca3,strm-618ddd74,2024-01-21,1841923,0.9239605435093713
1,usr-66f357c3,strm-266e675d,2023-11-21,347897,0.5835265463906892
1,usr-ecd401c3,strm-881f6776,2024-01-16,660793,0.7279571270625541
1,usr-13fe5aee,strm-eb98d144,2023-09-14,1916172,0.97214480816087
1,usr-cb33f9e9,strm-2829783d,2023-12-31,1145439,0.9155429246257816
1,usr-0a166644,strm-88e96d08,2023-08-29,2352004,0.5042608433333107
1,usr-50c31d2b,strm-72d9bbbc,2023-09-27,1166744,0.4931111210448552
1,usr-436cf9e2,strm-5ff32cee,2023-11-10,1181157,0.5000184368492583
1,usr-79af3e4c,strm-b5ebfd2c,2023-12-18,1389160,0.9815025694094585
1,usr-16d0b48f,strm-a67bb6f8,2023-09-25,848452,0.2147576646564241
1,usr-32590e3d,strm-75bc8e40,2023-10-11,1229769,0.515316101266459
1,usr-57953e31,strm-08bec045,2023-12-01,966741,0.7222566564041766
1,usr-0a1ed326,strm-8fec5b60,2023-12-24,1480734,0.7754109935103914
1,usr-e5576fac,strm-59f1ad6d,2023-08-20,2980174,0.9380818801420746
1,usr-79af3e4c,strm-861f4cf4,2023-11-07,2860528,0.5827001259107168
1,usr-5edbd7ab,strm-53d5db68,2024-01-02,3577462,0.880123736730067
1,usr-82955b44,strm-53f88c16,2024-01-23,1633747,0.8791263799058991
1,usr-234fbdd2,strm-d74f89c8,2023-11-26,968611,0.407531882349481
1,usr-3e242518,strm-630d5bb4,2023-11-28,1143245,0.5512855571231503
1,usr-dc0db5f4,strm-9aaf9a71,2023-12-14,1881371,0.8377275655856372
1,usr-306cf904,strm-844277ae,2023-11-04,1050936,0.9596709593581983
1,usr-d12b225b,strm-3ea61769,2023-09-14,128246,0.26630141562705434
1,usr-23e0eb10,strm-0eaec72b,2023-11-11,759812,0.955834913739825
1,usr-689346a2,strm-c7731f7b,2023-11-19,2861534,0.10579487592439991
1,usr-f9e4791d,strm-65736e36,2023-10-16,984105,0.5678708763380403
1,usr-aa8e863d,strm-a50b6af1,2023-10-24,822015,0.323690457059592
1,usr-ac38c808,strm-71d2a73b,2023-12-10,1910053,0.44962024886305524
1,usr-316ae0a8,strm-18cee008,2023-11-03,3396242,0.49071081769678787
1,usr-02baa55b,strm-b4744ca7,2023-11-14,1032628,0.5500528927319741
1,usr-4a41ac76,strm-f999fed5,2023-12-17,2193804,0.3241758010392369
1,usr-926ac9f6,strm-828951f9,2023-11-27,2384262,0.8524291643480477
1,usr-596c4741,strm-65736e36,2023-09-14,1515071,0.8329706393606292
1,usr-cd9b74b6,strm-eae79e1d,2023-11-27,1328756,0.919779950069698
1,usr-70c09b42,strm-80e712bc,2023-11-11,2663027,0.5700961066464693
1,usr-306fc64c,strm-5e988eac,2023-09-19,1372559,0.0651775969414681
1,usr-a7c07891,strm-ac7404d1,2023-09-07,1415320,0.7538882107993333
1,usr-66587839,strm-b2c7cd19,2024-01-20,3115945,0.7491522017066318
1,usr-b5f7409e,strm-f0ebb678,2024-01-14,2029250,0.9594209556001717
1,usr-b8a6b00f,strm-f50a3d44,2023-11-30,1759932,0.9831810620386502
1,usr-72426ec6,strm-4415d62b,2023-09-14,2041357,0.6344139463997465
