view_id_placeholder,user_guid_fk,product_guid_fk,viewed_at,duration_ms
1,usr-79af3e4c,prod-5ff41789,2023-11-29,81399
1,usr-926ac9f6,prod-c2902658,2023-04-30,151219
1,usr-7d09fa26,prod-71f6a9f2,2023-05-03,133261
1,usr-0f2e67ed,prod-7da1d755,2023-07-25,217517
1,usr-8243eb5e,prod-b08abd89,2023-12-09,294523
1,usr-4467f9fa,prod-606b8151,2023-10-02,66813
1,usr-a22e6c7d,prod-f6da1737,2024-01-29,246948
1,usr-f2e077f5,prod-10fc5640,2023-01-19,281789
1,usr-bddf60e6,prod-bf4826ec,2023-03-09,171623
1,usr-6f933322,prod-50b98bf1,2023-04-26,218021
1,usr-e38ad911,prod-08f5e007,2024-01-29,178778
1,usr-dc0a54ab,prod-3b83b59f,2023-07-27,284892
1,usr-8b4608dc,prod-de4e52ed,2023-06-01,167088
1,usr-fb24cc0a,prod-0a24c602,2023-02-02,216104
1,usr-e7daae4a,prod-b0ab0e3f,2023-10-17,148913
1,usr-ccb9350b,prod-b1b03834,2023-09-17,69864
1,usr-732748d8,prod-0aaa2aa9,2023-06-03,140073
1,usr-027a7f5d,prod-edb5319f,2023-02-08,292747
1,usr-7997105c,prod-80a73fb5,2023-09-18,129838
1,usr-5c49cc50,prod-f1c3f046,2023-11-27,104282
1,usr-74f3c0f1,prod-8ee1fcb8,2023-10-25,64176
1,usr-61a99053,prod-c8d33000,2023-08-11,87270
1,usr-fe43756d,prod-f8103ace,2023-01-15,57433
1,usr-85d06d7e,prod-6f8f2755,2023-11-12,225916
1,usr-8c47c0e8,prod-ef30b8ac,2023-10-16,139620
1,usr-872b9290,prod-977849d2,2023-10-18,6558
1,usr-aded0a89,prod-25692cac,2023-04-10,147167
1,usr-5dee8896,prod-fc4d0413,2023-11-10,56430
1,usr-fe43756d,prod-2830bc09,2023-04-12,250910
1,usr-32807830,prod-68cb0151,2024-01-22,16811
1,usr-e0347164,prod-ddab1ece,2023-02-02,194043
1,usr-a2a4eb78,prod-c48db6bc,2023-04-07,67427
1,usr-eb148047,prod-0c01f40b,2023-03-26,52211
1,usr-9d7e61da,prod-862b6947,2023-08-30,151165
1,usr-001cda6c,prod-fe5fccba,2023-07-22,132154
1,usr-5d8185a2,prod-883765c4,2023-06-11,83025
1,usr-8c47c0e8,prod-486a7a12,2023-01-21,96495
1,usr-c173525c,prod-28ecb05e,2023-08-16,293202
1,usr-bb983f41,prod-fecb9fbe,2023-05-10,164729
1,usr-aa39785f,prod-95813a9d,2023-02-01,166108
1,usr-a2de5aa0,prod-40ab400c,2023-03-02,166733
1,usr-dd5ccc64,prod-135e826b,2023-11-09,44155
1,usr-32e97dce,prod-fe79dcca,2024-01-12,10882
1,usr-33efebeb,prod-424d02e7,2023-04-03,42641
1,usr-d6578220,prod-f4523a88,2023-03-08,199675
1,usr-4d078e3d,prod-6e8f53c5,2023-07-18,204333
1,usr-17ffe674,prod-916861a5,2023-09-13,252626
1,usr-c650182a,prod-7345c28e,2023-08-19,275634
1,usr-2d809b6a,prod-c047f19c,2023-12-23,77984
1,usr-71da06be,prod-b1b03834,2023-01-31,133953
1,usr-80f12197,prod-965f3c8c,2023-02-21,138064
1,usr-382112b4,prod-667db905,2023-03-18,172800
1,usr-321cbcc1,prod-8409818f,2023-05-09,226472
1,usr-30081e8e,prod-41ff6581,2023-06-01,235928
1,usr-0c644555,prod-db49eba4,2023-02-15,236688
1,usr-007f02c6,prod-cd2dcb54,2023-01-27,156445
1,usr-2608ece1,prod-b2f581fe,2023-05-04,125914
1,usr-c670e3f5,prod-ec11ba36,2024-01-07,4337
1,usr-c4bd75e0,prod-70a49fa0,2023-04-24,18513
1,usr-b803e93a,prod-8409818f,2023-09-21,286233
1,usr-f5a74836,prod-b89fc0d6,2023-09-04,173893
1,usr-17b9c098,prod-883765c4,2023-02-11,61114
1,usr-50e5c515,prod-8d3ee22a,2023-03-03,2739
1,usr-10ed81ee,prod-1c1c6e51,2023-12-29,224133
1,usr-1a279f8e,prod-4690bfbd,2023-01-21,247734
1,usr-87bed5f2,prod-57981d12,2023-02-02,203003
1,usr-f8c573d0,prod-fb888865,2023-04-23,151615
1,usr-d799321b,prod-1be3c136,2023-06-27,110017
1,usr-596c4741,prod-649f19e5,2023-12-25,236020
1,usr-01e6cbba,prod-8dde4f04,2024-01-25,74713
1,usr-3d7299a5,prod-00f67a7d,2023-04-13,5160
1,usr-2a83dee9,prod-22af9c0e,2023-02-22,77885
1,usr-dcbc1ac7,prod-0968fae6,2023-09-02,1545
1,usr-c650182a,prod-a0c3f555,2023-11-15,153290
1,usr-effdbab4,prod-e70e8dfc,2023-10-03,26021
1,usr-bf539df9,prod-62f532cb,2023-07-03,220027
1,usr-ba47117e,prod-fe7dd358,2023-09-16,206977
1,usr-9580d0e0,prod-ec954ade,2023-01-12,164422
1,usr-5fddd5e0,prod-1a28bbb8,2023-07-19,292847
1,usr-04092699,prod-08adf778,2023-05-09,171711
1,usr-9d7e61da,prod-19ace41f,2024-01-20,79881
1,usr-626d9652,prod-65578a25,2023-03-20,292013
1,usr-fdee22fc,prod-60f0fcbe,2023-08-30,224419
1,usr-5911ec33,prod-9adea5b3,2023-05-31,73412
1,usr-f854ca85,prod-ddc4c95c,2023-11-01,260169
1,usr-d317658b,prod-e3c9d1af,2023-09-17,66062
1,usr-575220b6,prod-cb15e366,2023-05-31,15779
1,usr-e7daae4a,prod-9e75ceae,2023-08-10,39414
1,usr-5911ec33,prod-f37f16c0,2023-10-25,33487
1,usr-3915ac42,prod-c8d33000,2023-03-18,98258
1,usr-fe050a4a,prod-5dd79e5c,2023-05-23,133959
1,usr-382112b4,prod-28dcdb13,2023-02-28,242632
1,usr-791413bf,prod-95d27754,2023-08-06,32094
1,usr-2b939700,prod-aae8a0e6,2023-05-15,51184
1,usr-14d8a4a4,prod-3a73a52e,2023-02-15,152639
1,usr-fa1c446b,prod-6d5a3999,2023-10-14,18585
1,usr-e5576fac,prod-b418d26e,2023-06-07,171448
1,usr-21efc034,prod-3b1fe69d,2023-09-17,61083
1,usr-5940a8b0,prod-41ff6581,2023-03-04,232893
1,usr-99387932,prod-ce953d2c,2023-03-11,124209
1,usr-fa1c446b,prod-f4da1766,2023-09-04,141118
1,usr-eacde6cf,prod-995a982a,2023-03-10,243386
1,usr-a2de5aa0,prod-0345a5aa,2024-01-19,138267
1,usr-2b939700,prod-73ed4bbc,2023-05-29,161151
1,usr-6030c159,prod-e3d53669,2023-11-24,140812
1,usr-3f5854f3,prod-07297394,2023-03-06,213981
1,usr-aa8e863d,prod-2b34deb9,2024-01-06,291363
1,usr-eb148047,prod-377f1406,2023-11-14,205323
1,usr-92d253cc,prod-3c7ea7c0,2023-09-18,237903
1,usr-3e625a7c,prod-1697cab0,2023-09-19,185386
1,usr-3c352d4a,prod-0e6e05f9,2023-08-05,17052
1,usr-b4cbcbcc,prod-356128dc,2023-07-22,285537
1,usr-0cabf99a,prod-7b3fe988,2023-11-28,124079
1,usr-ef115f72,prod-c07a2235,2023-08-02,74105
1,usr-17be4c2c,prod-c3e4c128,2023-10-15,69907
1,usr-a29c3b3d,prod-61683336,2023-07-30,19550
1,usr-c5335aa0,prod-b0444504,2023-05-02,212223
1,usr-15d719e8,prod-80588a13,2023-01-18,236295
1,usr-70c09b42,prod-0aaa2aa9,2024-01-10,60593
1,usr-49e0181a,prod-214a57e1,2023-03-05,296131
1,usr-7e16f81c,prod-c5761bfd,2023-10-03,237056
1,usr-d4df49b7,prod-3a61df61,2023-05-10,131718
1,usr-fd317240,prod-f373457c,2024-01-05,265859
1,usr-b57cdd8e,prod-9ed42e08,2024-01-30,28010
1,usr-ae915f94,prod-fd444e28,2023-05-20,223068
1,usr-382112b4,prod-487fcaf8,2023-11-30,249989
1,usr-69441f05,prod-ffe208b6,2024-01-24,92948
1,usr-d0eba0fd,prod-608e1f26,2023-06-30,157450
1,usr-2f0a0625,prod-fd444e28,2023-07-11,292108
1,usr-cb14b308,prod-c254379a,2023-03-04,137726
1,usr-0e3f3ded,prod-ef30b8ac,2023-11-17,151074
1,usr-74ed5d2d,prod-68cb0151,2023-03-09,103576
1,usr-c7763c08,prod-377f1406,2023-12-28,266893
1,usr-366b6c56,prod-f8103ace,2023-01-23,75988
1,usr-3915ac42,prod-690611b6,2023-09-26,31415
1,usr-5c54b24b,prod-28dcdb13,2023-07-11,21427
1,usr-a1e12cfb,prod-b9369d46,2023-06-06,16955
1,usr-ca463301,prod-e91962ed,2023-02-04,236960
1,usr-a5d3d498,prod-1a153cf8,2023-05-22,243906
1,usr-67692875,prod-5f2c180f,2024-01-25,159797
1,usr-54312746,prod-e0b12327,2023-07-29,272833
1,usr-66587839,prod-63de541b,2023-10-20,87085
1,usr-cb71bb86,prod-043c3c78,2024-01-16,68038
1,usr-3ac00a9e,prod-88b6b43f,2023-07-12,55443
1,usr-4cec6433,prod-da5eae5e,2023-08-11,170779
1,usr-5c54b24b,prod-68e4f9a7,2023-09-18,69546
1,usr-a8e79038,prod-b317d5f8,2023-12-11,219304
1,usr-57953e31,prod-6f36e6c5,2023-04-26,197259
1,usr-cd3f99ef,prod-3f67f541,2023-02-20,228469
1,usr-83cd1f50,prod-2c087acb,2023-04-07,24595
1,usr-26f11021,prod-77bd71c1,2023-08-14,209603
1,usr-0dd354a2,prod-4b5ad2f6,2023-06-22,248407
1,usr-9851029e,prod-e91962ed,2023-01-18,57336
1,usr-ac8641c4,prod-9420cc80,2023-08-27,100630
1,usr-8b4608dc,prod-9d4d5167,2023-12-31,153384
1,usr-d12b225b,prod-ce953d2c,2023-03-09,243405
1,usr-cb14b308,prod-2db34149,2023-03-20,253405
1,usr-e3ae5358,prod-f89d627e,2023-02-09,127500
1,usr-7def6563,prod-a5b4dcf8,2023-11-06,39807
1,usr-67692875,prod-c8ac0dd4,2023-08-27,71218
1,usr-ef3da3fe,prod-8d3ee22a,2024-01-23,250633
1,usr-24b1fe50,prod-c122925f,2023-07-31,296745
1,usr-42a224cd,prod-a207b01d,2023-09-01,15464
1,usr-c5335aa0,prod-97760d4c,2023-12-01,135406
1,usr-cb71bb86,prod-8aafc966,2023-12-14,39277
1,usr-5c49cc50,prod-e61f3c7b,2023-09-11,295730
1,usr-c290715c,prod-df3e8999,2023-10-14,288004
1,usr-73e9ce31,prod-cd2dcb54,2023-08-20,60642
1,usr-872b9290,prod-f6da1737,2023-05-05,73490
1,usr-42a224cd,prod-c122925f,2023-07-01,299534
1,usr-91a20c83,prod-136e99aa,2024-01-11,86328
1,usr-3e242518,prod-518ab8e7,2023-04-04,99154
1,usr-ac6645c9,prod-977849d2,2023-10-05,251565
1,usr-99745c86,prod-73a3d9b6,2024-01-28,16296
1,usr-f854ca85,prod-ea7cbce7,2023-01-20,276779
1,usr-aded0a89,prod-ddc4c95c,2023-09-20,155514
1,usr-c7763c08,prod-8d525e30,2023-05-04,241011
1,usr-d317658b,prod-528f3d74,2023-01-11,184043
1,usr-1e5174b4,prod-00225306,2023-06-03,250106
1,usr-316ae0a8,prod-59cc2fb5,2023-03-15,64083
1,usr-a734dfa1,prod-f4523a88,2023-09-10,178586
1,usr-4cec6433,prod-b779c634,2023-10-06,290151
1,usr-4d078e3d,prod-e28523a8,2023-11-26,76409
1,usr-7cce8a8e,prod-7b431519,2023-05-19,100630
1,usr-3b4003ba,prod-15a0f89a,2023-03-04,74773
1,usr-9526250e,prod-cb15e366,2023-10-15,81393
1,usr-d696626f,prod-d1ba183f,2023-06-01,180307
1,usr-dc7e2922,prod-595b6ae2,2023-03-19,203145
1,usr-9fb272d0,prod-a4bc073e,2023-12-06,24027
1,usr-ac38c808,prod-5e77a43c,2023-07-21,23086
1,usr-82955b44,prod-ccf673f2,2023-06-23,189795
1,usr-a8fe9eb3,prod-f630b71d,2023-12-02,161072
1,usr-bf539df9,prod-ca886ffa,2024-01-22,237327
1,usr-be1a878c,prod-1950b642,2023-05-31,292443
1,usr-59ba273d,prod-fe459970,2023-10-04,20032
1,usr-a5153815,prod-29fba91e,2023-11-22,119342
1,usr-21eaae1d,prod-6ff83f8b,2023-05-13,47325
1,usr-fdee22fc,prod-8dde4f04,2023-08-30,176583
1,usr-ed25aa70,prod-a509bd71,2023-03-19,223328
1,usr-316ae0a8,prod-4b5ad2f6,2023-12-17,170007
1,usr-fffbf315,prod-13fb3c2e,2023-12-28,87717
1,usr-5031f8f9,prod-a509bd71,2023-06-18,290045
1,usr-5031f8f9,prod-ca5469a2,2024-01-03,32655
1,usr-c078555c,prod-b40c19cb,2023-03-08,54606
1,usr-8c7d0739,prod-5485e107,2023-10-28,170293
1,usr-366b6c56,prod-d34485a2,2023-03-29,18261
1,usr-f2455273,prod-f4bb9725,2023-07-11,119874
1,usr-3076ff98,prod-bbabf535,2024-01-26,17621
1,usr-ac6645c9,prod-f5b594e8,2023-12-03,256974
1,usr-258b7744,prod-01aa629c,2023-06-19,34399
1,usr-7779e4d2,prod-e90f1dcc,2023-08-19,17207
1,usr-69441f05,prod-d890ecf5,2023-06-03,155149
1,usr-f2455273,prod-d317311d,2023-06-12,170558
1,usr-1dfc1beb,prod-c8352a9b,2024-01-10,6039
1,usr-587c4c78,prod-d688c177,2023-12-04,204144
1,usr-99387932,prod-ccf673f2,2023-09-08,111956
1,usr-c7872d7d,prod-4b186388,2023-04-17,39171
1,usr-3fcf37a4,prod-d76592da,2023-02-20,214025
1,usr-17b9c098,prod-def65f9a,2023-06-13,141006
1,usr-bdcf781b,prod-1be3c136,2023-02-07,96725
1,usr-8c7d0739,prod-6e8a0f78,2023-10-01,116957
1,usr-dfff2a37,prod-7631d77c,2023-05-20,14052
1,usr-ee899f62,prod-6d6f3216,2023-03-19,243952
1,usr-33efebeb,prod-afc38acf,2023-08-02,45852
1,usr-77f1c9d7,prod-edb5319f,2023-10-02,46273
1,usr-c4bd75e0,prod-3a0446b2,2023-09-16,195428
1,usr-b66b3945,prod-2cb598ec,2023-10-19,10032
1,usr-bef7e942,prod-b40c19cb,2023-03-17,229662
1,usr-9b08ab5d,prod-08be63da,2023-04-14,48736
1,usr-93b0d39b,prod-09293056,2023-12-08,254845
1,usr-effdbab4,prod-d2ec6df3,2023-03-20,235115
1,usr-8cf580a5,prod-41908e88,2023-04-18,19067
1,usr-28642958,prod-a51a16d1,2023-11-07,5191
1,usr-0b3665ec,prod-fcfcc63d,2023-09-13,198911
1,usr-c6f1b3d2,prod-d2ec6df3,2023-12-09,127006
1,usr-154b2291,prod-04f1fa98,2023-08-01,222850
1,usr-184a79ab,prod-7a19a781,2023-08-16,26221
1,usr-60e3aeb4,prod-126b8d0e,2023-06-06,85647
1,usr-4a4ef4ec,prod-b9369d46,2023-09-22,186574
1,usr-63584fd4,prod-83d27da7,2023-07-23,129478
1,usr-444d9fe6,prod-9730ce76,2023-01-20,72982
1,usr-0b3665ec,prod-b779c634,2023-01-30,52732
1,usr-dfb94e4b,prod-968a03f6,2023-09-03,222782
1,usr-fd317240,prod-ea4cbcad,2024-01-28,255228
1,usr-6e910758,prod-edb5319f,2023-01-22,15544
1,usr-4cec6433,prod-0bdee8cf,2024-01-20,276384
1,usr-3012b316,prod-862b6947,2023-11-25,140036
1,usr-15317707,prod-e3c9d1af,2023-07-31,10514
1,usr-f639d715,prod-61683336,2023-09-07,105931
1,usr-e90f4a76,prod-3b1fe69d,2023-06-30,186935
1,usr-99745c86,prod-d06bb122,2023-03-23,271519
1,usr-21efc034,prod-22d20f94,2023-10-05,269614
1,usr-f6c19cef,prod-43fa4599,2023-04-04,265750
1,usr-aa8e863d,prod-f2778f8a,2023-10-22,71750
1,usr-444d9fe6,prod-e09c18b5,2023-01-31,165150
1,usr-057215aa,prod-97f95ea5,2023-06-17,89817
1,usr-26bdfc7e,prod-2ac73adc,2023-03-10,15412
1,usr-fe050a4a,prod-9420cc80,2023-12-20,254740
1,usr-3e242518,prod-c970bddb,2023-05-17,263903
1,usr-a1e12cfb,prod-c07a2235,2023-08-05,184144
1,usr-1e88f33b,prod-f4da1766,2023-02-01,36004
1,usr-827b05a6,prod-5059b8b8,2024-01-19,267982
1,usr-463f3f17,prod-ccd26651,2023-12-13,214192
1,usr-321cbcc1,prod-cf53929a,2023-01-22,212219
1,usr-f639d715,prod-5b9ad18a,2023-03-24,179131
1,usr-fc7ae566,prod-d509fecb,2024-01-09,196997
1,usr-085637fb,prod-36f142d0,2024-01-08,95669
1,usr-5c54b24b,prod-df3e8999,2023-09-30,160811
1,usr-36cfb7e9,prod-667db905,2023-04-26,42530
1,usr-86c2b66b,prod-28dcdb13,2023-01-25,265593
1,usr-f5fd3371,prod-4b1ad318,2023-10-23,215612
1,usr-70c09b42,prod-cd2dcb54,2023-03-29,89483
1,usr-d07e4b0c,prod-b6d619e8,2023-09-16,247724
1,usr-b4cbcbcc,prod-1881848a,2023-11-22,170436
1,usr-cb33f9e9,prod-7fde6540,2023-08-06,21419
1,usr-4797aeb5,prod-c9d749fb,2023-05-25,117481
1,usr-fffbf315,prod-1cf005a1,2023-09-20,211914
1,usr-3363230e,prod-94bf2a10,2023-05-11,211853
1,usr-a8e79038,prod-c8352a9b,2023-08-27,253908
1,usr-5d9e1a61,prod-5d66a87b,2023-08-20,55011
1,usr-3a520cce,prod-977849d2,2023-12-25,232666
1,usr-c7763c08,prod-57981d12,2023-06-16,44800
1,usr-9c7e7b2a,prod-08be63da,2023-01-18,297884
1,usr-027a7f5d,prod-a207b01d,2023-01-27,89181
1,usr-802b9fdb,prod-c8352a9b,2023-03-27,177816
1,usr-5947e2fd,prod-9e75ceae,2023-03-05,52508
1,usr-724e9af6,prod-4b1ad318,2023-11-21,146383
1,usr-5fabae9d,prod-df719e6e,2023-07-21,282966
1,usr-7997105c,prod-da5eae5e,2023-02-23,238975
1,usr-0e884c91,prod-83af2b3c,2023-01-20,124578
1,usr-c6f1b3d2,prod-0da5ef2d,2023-04-20,297214
1,usr-ac4eb6d9,prod-72a6a1e7,2023-06-19,153986
1,usr-7b4bb4bc,prod-828441cc,2024-01-07,199352
1,usr-14d8a4a4,prod-1659f340,2023-05-15,182620
1,usr-faf79ac7,prod-5059b8b8,2023-06-06,116156
1,usr-d07e4b0c,prod-00a7fdcd,2024-01-07,89543
1,usr-e7daae4a,prod-22114331,2023-12-07,259715
1,usr-9526250e,prod-690611b6,2023-05-08,172969
1,usr-f854ca85,prod-54c8c043,2023-10-19,35579
1,usr-007f02c6,prod-d4f3fa6d,2023-07-27,196231
1,usr-9c6ed5ae,prod-1b73fb50,2023-09-03,5629
1,usr-cb14b308,prod-8409818f,2023-05-12,170290
1,usr-7c60026c,prod-b418d26e,2023-02-26,172738
1,usr-4f391fc8,prod-f7f04d8b,2023-03-31,263971
1,usr-bdcf781b,prod-b7231796,2023-08-13,30069
1,usr-2050c20f,prod-43183285,2023-10-23,58390
1,usr-5c54b24b,prod-f2055137,2024-01-26,292433
1,usr-a8e79038,prod-d1d2cc12,2023-04-26,189015
1,usr-b5f7409e,prod-261d4a49,2024-01-28,207552
1,usr-bdcf781b,prod-10a9bd78,2023-04-09,168510
1,usr-0d4459b0,prod-a43d3c18,2023-09-20,294711
1,usr-ac977fcf,prod-2713b414,2023-01-16,163314
1,usr-8f56139f,prod-b0ab0e3f,2023-08-01,26597
1,usr-366b6c56,prod-60f0fcbe,2023-02-02,8096
1,usr-42c11654,prod-2d28bc3e,2023-05-23,41756
1,usr-80f12197,prod-adb3f4d0,2023-08-28,32230
1,usr-d0eba0fd,prod-0a5df33f,2023-09-02,120223
1,usr-918ce155,prod-64e25edc,2023-11-24,33495
1,usr-9ddcee95,prod-a77bf55c,2023-01-13,116326
1,usr-ef6a1e71,prod-d933b7ca,2023-07-29,45395
1,usr-aae0ca52,prod-c2255e2a,2023-11-08,207327
1,usr-945db540,prod-31d37f6b,2023-02-23,262510
1,usr-488b1038,prod-f630b71d,2023-04-22,258623
1,usr-724e9af6,prod-08adf778,2023-11-14,231695
1,usr-444d9fe6,prod-164b2859,2023-10-20,295414
1,usr-4cec6433,prod-525b1dff,2023-05-23,212587
1,usr-c5335aa0,prod-6b661255,2023-08-30,197001
1,usr-827b05a6,prod-e6a8fe68,2023-08-24,186202
1,usr-a5153815,prod-b765d182,2023-07-03,262649
1,usr-80f12197,prod-fa992c25,2023-06-23,87441
1,usr-463dd2ea,prod-54c8c043,2023-12-20,181722
1,usr-563172d2,prod-21cb6016,2023-04-12,15748
1,usr-25b9b898,prod-4948038c,2023-05-25,93361
1,usr-dc0a54ab,prod-df3e8999,2023-05-17,173076
1,usr-1b518e43,prod-126b8d0e,2023-05-07,245335
1,usr-83cd1f50,prod-a2e366b6,2023-03-27,178219
1,usr-0f2e67ed,prod-f9922a14,2023-05-15,46933
1,usr-707be311,prod-64e25edc,2023-03-05,174753
1,usr-a4db4a49,prod-e77d8328,2023-04-10,160816
1,usr-2aaf6a56,prod-3b83b59f,2023-08-14,281096
1,usr-5dee8896,prod-72d3a3b4,2023-02-19,55469
1,usr-575220b6,prod-df3e8999,2023-09-01,269563
1,usr-faf79ac7,prod-f0b6fa1d,2023-06-23,113822
1,usr-861fd094,prod-4347d27a,2023-07-10,92532
1,usr-0c644555,prod-819bb382,2023-09-01,75350
1,usr-28595c80,prod-525b1dff,2023-06-22,222841
1,usr-6534dcf1,prod-7bb5ffa5,2023-04-01,166578
1,usr-26f11021,prod-9f677601,2023-07-27,201288
1,usr-62a05217,prod-5a286fa4,2023-04-20,159483
1,usr-c173525c,prod-343fdd35,2023-11-23,299406
1,usr-4934e467,prod-d6c4e9ef,2023-09-02,1296
1,usr-59ba273d,prod-269e3591,2023-04-11,212343
1,usr-632c3cc1,prod-6fbebbe9,2023-11-09,232983
1,usr-b591edda,prod-3b3c69d0,2023-04-06,10084
1,usr-ac977fcf,prod-f6b61abe,2023-07-11,141575
1,usr-beb37d4a,prod-da09074d,2023-07-01,243728
1,usr-dfb94e4b,prod-f373457c,2023-11-08,248145
1,usr-77ce3cff,prod-68d3fe4f,2023-10-09,1516
1,usr-aa8e863d,prod-3cdafe5b,2023-08-25,191592
1,usr-f7c864f7,prod-c48db6bc,2023-05-14,38661
1,usr-34c7262d,prod-2523535e,2023-10-27,73700
1,usr-dc0db5f4,prod-2e8ef4f8,2024-01-07,67794
1,usr-e7daae4a,prod-580823b2,2023-04-30,13149
1,usr-a28df583,prod-8949aaa7,2023-07-26,158663
1,usr-61132021,prod-7dedd480,2023-06-09,140130
1,usr-258b7744,prod-e55a0f20,2023-12-20,217980
1,usr-044cfa1f,prod-56c6c7dd,2023-07-22,19942
1,usr-61c15ac5,prod-3b74bd8b,2023-09-18,137921
1,usr-9df53057,prod-fc5ebbf5,2023-06-25,160467
1,usr-3789691f,prod-375c710b,2023-08-14,157840
1,usr-21efc034,prod-963622e4,2023-06-03,168295
1,usr-292d3f03,prod-c9d749fb,2023-08-28,195695
1,usr-444d9fe6,prod-4f7bdccf,2023-11-07,1201
1,usr-bb983f41,prod-58dd3cba,2023-04-16,27543
1,usr-9d7e61da,prod-7ef46c53,2023-04-13,173036
1,usr-75a0bce6,prod-6b661255,2023-10-27,126260
1,usr-d07e4b0c,prod-48b00f65,2023-03-31,114673
1,usr-bdf3b479,prod-edb5319f,2023-12-04,262710
1,usr-9c7e7b2a,prod-f4bb9725,2023-12-14,147928
1,usr-5947e2fd,prod-73ed4bbc,2023-10-10,279332
1,usr-a6046a13,prod-64b3b180,2023-12-11,41884
1,usr-0b62c162,prod-0acdf77b,2023-06-17,254755
1,usr-bea395f0,prod-2db34149,2023-12-26,13787
1,usr-f5ef4dc4,prod-4055736c,2023-10-12,242534
1,usr-406894bd,prod-b08bfc47,2023-06-20,23501
1,usr-4797aeb5,prod-48a9d570,2023-05-03,218780
1,usr-f86f185d,prod-7631d77c,2023-09-04,5721
1,usr-121c0ded,prod-c09ae494,2023-04-21,43490
1,usr-9c7e7b2a,prod-43d33fcb,2023-08-13,263205
1,usr-ae04a0b9,prod-7264fae2,2023-07-08,220356
1,usr-001cda6c,prod-00a7fdcd,2023-05-31,182573
1,usr-878e7410,prod-115c324e,2023-07-15,130046
1,usr-333c0324,prod-e30b8805,2023-02-20,92753
1,usr-29937978,prod-7631d77c,2023-01-24,263590
1,usr-14db22af,prod-e30b8805,2023-03-19,291065
1,usr-7cce8a8e,prod-ceb4593a,2023-10-15,55489
1,usr-306cf904,prod-c8b5440f,2023-02-27,68042
1,usr-a7c07891,prod-9df5c1fe,2023-02-12,189315
1,usr-234fbdd2,prod-7b431519,2023-10-12,34632
1,usr-50e5c515,prod-cef52229,2023-03-01,224327
1,usr-da64cec7,prod-9b491404,2023-06-10,138176
1,usr-66587839,prod-46505ab4,2023-03-01,150553
1,usr-3e625a7c,prod-73ed4bbc,2023-09-23,97762
1,usr-95b86371,prod-c6bac45e,2023-03-09,48193
1,usr-bb983f41,prod-14cb617e,2023-10-15,74888
1,usr-59f79a59,prod-e649174a,2023-06-16,62140
1,usr-0b62c162,prod-0ade30d7,2023-09-22,207456
1,usr-184a79ab,prod-ece41cc6,2023-03-30,239573
1,usr-c650182a,prod-da09074d,2023-12-02,148796
1,usr-c823d887,prod-d06bb122,2023-05-23,284198
1,usr-93b0d39b,prod-0616e6b0,2023-11-11,93400
1,usr-4c948415,prod-cb908652,2023-10-27,197335
1,usr-7997105c,prod-b540a5ec,2023-09-05,94673
1,usr-91326388,prod-f37f16c0,2023-08-19,43733
1,usr-28595c80,prod-919534d0,2023-09-09,239940
1,usr-ac977fcf,prod-802f569c,2023-06-02,143011
1,usr-9df53057,prod-136e99aa,2023-01-15,78729
1,usr-a22e6c7d,prod-fecb9fbe,2023-05-19,31606
1,usr-e4d9c4ab,prod-22114331,2023-04-23,282368
1,usr-efb688ff,prod-acd9ecaf,2023-05-23,138595
1,usr-8adba44f,prod-d896fecd,2023-07-24,292522
1,usr-bbcf7f8b,prod-d28a746d,2023-11-07,189647
1,usr-3076ff98,prod-58d232b8,2023-11-02,66371
1,usr-98ce3dfa,prod-a1418fcd,2023-03-02,140146
1,usr-25b9b898,prod-d34485a2,2023-06-24,277484
1,usr-93254392,prod-14a2228d,2023-05-01,265939
1,usr-fe43756d,prod-f1ebcb15,2023-08-23,64191
1,usr-2050c20f,prod-5f2c180f,2023-10-28,246819
1,usr-c670e3f5,prod-c6a73850,2023-08-11,104913
1,usr-72426ec6,prod-1c1c6e51,2023-06-09,33501
1,usr-1e6e7597,prod-07297394,2023-02-27,235287
1,usr-2a83dee9,prod-a0c3f555,2024-01-26,11260
1,usr-04092699,prod-7452e247,2023-09-27,39811
1,usr-2406467a,prod-4f43e674,2023-06-24,62162
1,usr-0d4459b0,prod-3f67f541,2023-03-25,147364
1,usr-4535bf6e,prod-1dbce41c,2023-03-21,145463
1,usr-b5614691,prod-df3690cd,2023-07-24,78728
1,usr-7997105c,prod-649f19e5,2023-06-05,23356
1,usr-75a0bce6,prod-acd9ecaf,2023-10-26,137723
1,usr-21eaae1d,prod-f0b6fa1d,2023-09-17,289196
1,usr-69d7cde7,prod-963622e4,2023-06-21,276943
1,usr-ab374ed1,prod-000243ef,2023-05-07,252647
1,usr-ac977fcf,prod-8883262b,2023-12-14,269687
1,usr-34f4de14,prod-fa0b6174,2023-01-30,236234
1,usr-d52433b1,prod-2cb598ec,2023-12-25,60533
1,usr-306cf904,prod-c2b9fb82,2023-07-31,81846
1,usr-d5b40ff4,prod-63de541b,2024-01-25,84177
1,usr-dfb94e4b,prod-5d66a87b,2023-08-04,250588
1,usr-9526250e,prod-1503c030,2023-02-23,19549
1,usr-a7c07891,prod-6aa8fdb2,2023-09-20,184933
1,usr-ca463301,prod-fa992c25,2023-12-10,135307
1,usr-3caec992,prod-0a24c602,2023-10-05,170150
1,usr-791413bf,prod-8c840380,2023-02-04,256398
