bid_id_placeholder,bid_guid,auction_guid_fk,user_guid_fk,amount,bid_time,is_winning,is_cancelled
1,bid-4510f0b0,auc-d40be145,usr-1ba9dbd6,512.1413626808453,2023-08-23,0,0
1,bid-ce3b5daa,auc-548d455c,usr-55f77199,254.66884384414132,2023-12-11,0,0
1,bid-7ab8a25d,auc-947370fb,usr-5c996a68,842.7535061428522,2023-03-28,0,0
1,bid-0879f868,auc-a7e6b64e,usr-1babf2b8,799.0162227131648,2023-03-13,0,1
1,bid-8e665ead,auc-5476e9c8,usr-cf7d3a7b,995.8555879239684,2023-07-27,0,0
1,bid-794dd746,auc-d151882e,usr-71cfa548,348.15009986292705,2023-12-17,0,0
1,bid-5714b4a3,auc-4682e7c7,usr-17a13355,378.51582571644326,2023-07-27,1,0
1,bid-3e9ac753,auc-c41de0dc,usr-071a7f70,769.1332606277185,2023-11-19,0,0
1,bid-61153a82,auc-6ce1663e,usr-ff41e9fc,490.07005692755007,2023-12-21,0,0
1,bid-8e735ddf,auc-9f4c385f,usr-a130a4a5,971.3091786736074,2023-12-20,0,0
1,bid-bc6b14a3,auc-413c9d0c,usr-5c996a68,157.26560620193212,2023-12-24,0,0
1,bid-9cc514ef,auc-707f049f,usr-ad0facb5,647.2509225098336,2023-03-03,0,0
1,bid-57bb274e,auc-459fa35a,usr-9d8446ae,119.09632338104933,2023-08-23,1,0
1,bid-6f6f818a,auc-81f40115,usr-1ba9dbd6,84.62966379568579,2023-09-17,0,0
1,bid-98e3e68c,auc-c71925d6,usr-a1a37788,405.70238313671143,2023-06-13,0,0
1,bid-507a19ed,auc-38a22415,usr-8c37fb97,408.37676312071454,2023-04-14,0,0
1,bid-6d7f4e88,auc-52cf7162,usr-5fc7c74c,617.5176815830959,2023-08-04,1,0
1,bid-de45708f,auc-6307dc22,usr-3558bbdd,253.0979928900201,2023-05-28,0,0
1,bid-54b92423,auc-f70b01cb,usr-b63421a7,837.7325648612308,2023-03-13,0,0
1,bid-c0848d6c,auc-9e4c6cf8,usr-52ed6704,958.9697510246037,2023-05-21,0,0
1,bid-4933a930,auc-554ab285,usr-3de4f1ea,272.67335242754274,2023-06-24,0,0
1,bid-3b59550c,auc-a93776f5,usr-f548a45f,532.658004438101,2023-08-13,0,0
1,bid-b5504056,auc-9ab1db47,usr-d4cc9d61,990.3361140399215,2023-07-06,0,0
1,bid-5f4ff172,auc-084c6453,usr-d2260722,112.87486875421797,2024-01-04,0,0
1,bid-40e8be67,auc-e3c9b322,usr-2e012f50,528.2720617782644,2023-11-16,0,0
1,bid-5c0633ef,auc-ccdb5a7d,usr-cd2f2ec2,704.1671969586798,2023-05-25,0,0
1,bid-8cc47d5a,auc-97270009,usr-32956dda,348.0353649377164,2024-01-01,0,0
1,bid-552e768a,auc-3ba9e7dd,usr-44d7c355,658.0739157954866,2023-12-07,0,0
1,bid-1ceeebfc,auc-20a24e0a,usr-e45b21c7,884.8468898324779,2023-12-23,0,0
1,bid-9081b8c6,auc-50c01ffc,usr-f4e88a7c,232.91120906941765,2023-08-09,0,0
1,bid-4234d2eb,auc-821a31ee,usr-a1a37788,313.3890347993999,2023-03-20,0,0
1,bid-80511863,auc-c08af246,usr-a6b25129,457.20872538955507,2023-08-31,0,0
1,bid-a525d855,auc-d151882e,usr-38bf583d,922.5255865852964,2023-04-08,0,0
1,bid-9e3d7907,auc-c76e70d1,usr-ada8b8bd,934.8769195315417,2023-04-26,0,0
1,bid-48c45dae,auc-8de4c4c0,usr-76e382f8,22.343374091861318,2023-03-10,0,0
1,bid-57372977,auc-de1b729b,usr-f548a45f,523.3892247567497,2023-06-17,0,0
1,bid-1c664f20,auc-43bd7a6e,usr-d885a3bc,937.4882715973339,2023-11-28,0,0
1,bid-b5bd33b1,auc-795fcdaf,usr-9a015d8e,522.7293571510129,2023-08-01,0,0
1,bid-3072ca9e,auc-9ab1db47,usr-c968c375,137.5826933434171,2023-05-25,0,0
1,bid-17d29736,auc-567f5742,usr-a5ac7769,259.8875956347676,2023-04-19,0,0
1,bid-df85df21,auc-3108d56c,usr-a660a97c,901.5284827042931,2023-05-04,1,0
1,bid-cbb1dbdb,auc-099d2168,usr-14b7ede9,671.0100558024988,2024-01-09,0,0
1,bid-edcc5678,auc-c1bc7d3c,usr-4ee7510a,418.9889063135256,2023-03-07,0,1
1,bid-c80425ba,auc-a8f885a7,usr-704ef4e0,620.2955426382059,2023-09-01,0,0
1,bid-397411d4,auc-02de45d0,usr-f4f9a207,899.4615104934828,2023-10-18,0,0
1,bid-5d262a8e,auc-06b1d84b,usr-954b130f,540.6860945803226,2023-07-14,0,0
1,bid-b1b66ce6,auc-62bea23c,usr-dad43a58,959.4623098457824,2023-06-04,0,0
1,bid-88ff1638,auc-d32e6dfb,usr-8d8c58bc,771.0558542270038,2023-05-06,0,0
1,bid-8ad5deff,auc-6491d7af,usr-606088bf,567.0642256444114,2023-06-23,0,0
1,bid-33084639,auc-152a6e16,usr-17a13355,27.48820051187692,2023-12-20,0,0
1,bid-60bd12ee,auc-ccdb5a7d,usr-4c86d48c,754.6502886828067,2023-07-28,0,1
1,bid-58c0fea2,auc-c76e70d1,usr-6e5a8eaa,424.225807461639,2023-12-27,0,0
1,bid-d7eee259,auc-16b214e0,usr-c70f52dc,962.5149466624352,2023-11-08,0,0
1,bid-34117ef0,auc-f7c5f379,usr-3510ce29,433.93124104995337,2023-11-18,0,0
1,bid-10bc6445,auc-6491d7af,usr-0dbca433,974.8906466827458,2023-09-11,0,0
1,bid-31e4c645,auc-b86f19fa,usr-60f4ad6c,293.42097322569106,2023-06-25,0,0
1,bid-d69d22a6,auc-8e5da76f,usr-e7805ec9,507.64807863877263,2023-06-11,0,0
1,bid-5c128a7c,auc-0c867baa,usr-a6d2a550,610.023157858583,2023-06-05,0,0
1,bid-6bc618b9,auc-5801818b,usr-fe88e05a,829.5517270072419,2023-09-04,1,0
1,bid-e84382ef,auc-58c4dafe,usr-821b5391,888.0534074783263,2023-05-02,0,0
1,bid-5b967f3d,auc-edd5779c,usr-071a7f70,325.3276496300507,2023-06-02,0,0
1,bid-47a27c03,auc-f1bf423c,usr-92063100,147.6103097599477,2023-12-15,0,0
1,bid-75fb5f70,auc-b4c590de,usr-5a33ea8c,13.415947887679609,2023-08-19,0,0
1,bid-d0b57294,auc-3efd61ed,usr-1d676ed6,108.79960729755645,2023-07-16,0,0
1,bid-541b38b7,auc-396e8f6e,usr-5b0e70e3,604.6533027851548,2023-05-03,0,0
1,bid-94dabf71,auc-795fcdaf,usr-de7855dc,133.9369601242506,2023-10-26,0,0
1,bid-2560b85f,auc-fed6ce03,usr-ca983da7,275.4966339961342,2023-10-12,0,0
1,bid-3db721a7,auc-cede9205,usr-d4cc9d61,137.4637477434896,2023-07-16,0,0
1,bid-4ac06b8b,auc-8a3d03a0,usr-09010cf1,660.8704007898227,2023-05-17,0,0
1,bid-825416f5,auc-a4798b8b,usr-587813d2,536.5797060555079,2023-12-25,0,1
1,bid-a14558b5,auc-20e8011d,usr-63139c4c,270.10690955055776,2023-05-22,0,0
1,bid-7fc92561,auc-9c78f716,usr-0597d68f,569.9575959219025,2023-10-12,0,0
1,bid-4ffe9816,auc-d4455080,usr-75dac993,431.5477339166526,2023-05-25,0,0
1,bid-80bec0ab,auc-c58ff08a,usr-6083d943,600.959615695503,2023-07-31,0,0
1,bid-a29c3921,auc-d4924e9d,usr-d86bbc87,483.27619460796393,2023-08-26,0,0
1,bid-d772b684,auc-7879faba,usr-cb3066b7,670.33956859801,2023-03-06,0,0
1,bid-8a7c709e,auc-d300ab6e,usr-d8c8071f,933.8147586941528,2024-01-05,1,0
1,bid-1bfb9779,auc-8e5da76f,usr-18e5deed,13.948256563696928,2024-01-15,0,0
1,bid-59beab3e,auc-6aef49ee,usr-cb3066b7,686.7280168645667,2023-04-02,0,0
1,bid-348caa10,auc-6bd65bd0,usr-d885a3bc,579.8150314935651,2023-10-28,0,0
1,bid-fdfeac1e,auc-df7b1b6d,usr-0bc75854,51.1494229030708,2023-05-22,0,0
1,bid-8c5a5274,auc-cbabee68,usr-5c996a68,308.29641590012454,2023-07-03,0,0
1,bid-c630e3e6,auc-905ccbdf,usr-9dbd8bc7,593.2508663832199,2023-03-28,0,0
1,bid-6adb9257,auc-0a0700b9,usr-48344912,318.7539484109179,2023-06-20,0,0
1,bid-ae336c46,auc-51e5225b,usr-ba1ffa8a,5.049076564889683,2023-06-17,0,0
1,bid-1da08022,auc-59212535,usr-2909ac09,925.6907990566875,2023-04-03,1,0
1,bid-9648d390,auc-de4da6e1,usr-ac536fdd,198.8257152065609,2023-05-11,0,0
1,bid-fd3e4c59,auc-26452113,usr-6083d943,652.8242660517352,2023-03-20,0,0
1,bid-2ea8958a,auc-c58ff08a,usr-48344912,873.5571008643053,2023-04-01,0,0
1,bid-bf0c4bb8,auc-073c1dab,usr-4844cb4c,186.2556292333784,2023-03-06,0,0
1,bid-ff3930c6,auc-a2c853d0,usr-be6fc7ae,18.380981159031695,2023-04-03,0,0
1,bid-e2a7fe55,auc-54aba9d6,usr-85fcbd72,732.2855855453206,2023-05-10,0,0
1,bid-f271b02c,auc-68938909,usr-02d28016,514.8822195578217,2023-11-05,0,0
1,bid-04a8417d,auc-20e8011d,usr-1c103460,900.1298497515359,2023-07-22,0,0
1,bid-6de8b6d0,auc-d40be145,usr-e7805ec9,995.0742530418397,2023-12-06,0,0
1,bid-baf1fb5c,auc-c361a406,usr-67f49b0d,280.0770009568822,2023-08-15,0,0
1,bid-3e9f3640,auc-6ce1663e,usr-fa66ede6,140.92790198519376,2023-09-02,0,0
1,bid-a137868f,auc-c82ae6ca,usr-6e5aaf7b,444.141228699094,2023-06-21,0,1
1,bid-0b7443f6,auc-2e1464f2,usr-d816b680,263.8187668220076,2024-01-03,0,1
1,bid-c0bdef0f,auc-df7b1b6d,usr-c54eea39,247.43250870311516,2023-12-21,0,0
1,bid-2e171f2f,auc-50be10cd,usr-4a2b8292,342.54397813002254,2023-12-24,0,0
1,bid-da9af1d2,auc-74b42b6e,usr-cda4df6b,923.3222216693526,2023-04-27,0,0
1,bid-bc54340a,auc-cbdd855b,usr-cac32514,528.1149109964474,2023-09-27,0,0
1,bid-e81eb17f,auc-e8490365,usr-a7f362fd,128.113181667395,2023-04-28,0,0
1,bid-55533ff8,auc-53c988c5,usr-30f3e70f,756.2930856294855,2023-04-26,0,0
1,bid-bece84c3,auc-9677d5b1,usr-821b5391,459.60724820098636,2023-09-10,0,0
1,bid-de38fe91,auc-2437dd5e,usr-cb6af303,954.0899929263874,2023-07-20,0,0
1,bid-f79f76c7,auc-c60661e1,usr-97228f9f,253.33602010096325,2023-11-23,0,0
1,bid-28a330dc,auc-8e160f99,usr-61066281,342.68445127269814,2023-07-10,0,0
1,bid-1095ec91,auc-e4755a04,usr-60f4ad6c,181.93365410632552,2023-03-16,0,0
1,bid-c6f5c89a,auc-8e6b6be6,usr-63139c4c,417.1002623624157,2023-10-01,0,0
1,bid-8443523d,auc-fa0053d6,usr-d00aae76,282.5076697353302,2023-12-31,0,0
1,bid-1afdc729,auc-8a3d03a0,usr-df040af4,546.1685690716502,2023-06-01,0,0
1,bid-7cffc076,auc-f44dab76,usr-5f872e95,641.7028463611124,2023-12-19,0,0
1,bid-d6a35524,auc-bdc4fba9,usr-fa698e22,843.8350655012944,2023-10-03,0,0
1,bid-e685c2d0,auc-bcdbf6c2,usr-18e5deed,623.8130087140781,2023-09-11,0,0
1,bid-d51c1402,auc-8428a438,usr-6083d943,98.49522344823627,2023-03-21,0,0
1,bid-7abd697d,auc-78350b9b,usr-fea421ca,7.856420081215062,2024-01-05,0,0
1,bid-dafc3767,auc-bef3f541,usr-5fc7c74c,774.0862375047706,2023-03-25,0,0
1,bid-52e06ab6,auc-815bcb3f,usr-19d5149b,331.30837011227817,2023-06-25,0,0
1,bid-3183f214,auc-567f5742,usr-76e382f8,196.7456697179757,2024-01-14,0,0
1,bid-60a3c836,auc-246e319b,usr-954b130f,970.0513011454456,2023-05-01,0,1
1,bid-1fb1f8f3,auc-db4256ba,usr-eb4d1c0e,333.4662575441301,2023-03-04,0,0
1,bid-a2b18a2e,auc-b2768398,usr-02d28016,997.8923072094777,2023-11-20,0,0
1,bid-5f6f1297,auc-443285b8,usr-02d28016,648.0971605765337,2023-12-14,0,0
1,bid-e5bf87aa,auc-edd5779c,usr-6aee717e,427.24631607283277,2023-10-01,0,0
1,bid-8b478995,auc-6aef49ee,usr-d2260722,581.8814023487944,2023-04-21,0,0
1,bid-aae02610,auc-b7959309,usr-4a2b8292,232.27982275023803,2023-11-16,0,0
1,bid-7e177bbc,auc-69bbd45f,usr-c0107131,714.5860126080206,2023-05-08,0,0
1,bid-a10c96f0,auc-ab1ead03,usr-8a8b69e7,261.44360280466896,2023-08-13,0,0
1,bid-60c70227,auc-a4769cbe,usr-59038418,906.3054904956116,2023-10-28,0,0
1,bid-6a8cec45,auc-5aa47a3d,usr-d2771e28,745.9154141386377,2023-09-06,0,0
1,bid-3db6f3af,auc-e3c9b322,usr-b63421a7,986.5187273970618,2023-08-08,0,0
1,bid-35a2a007,auc-1beda4bd,usr-ddaf1c0b,917.6672497093044,2023-04-07,0,0
1,bid-d9662681,auc-f5e1ca2d,usr-32af39e8,206.43412432054262,2023-09-27,0,0
1,bid-70ba448f,auc-e0aafb9f,usr-1babf2b8,102.76164495906214,2023-07-05,0,0
1,bid-5671e910,auc-f2ff38be,usr-d2b82aa2,568.0538896708048,2023-10-07,0,0
1,bid-35052fca,auc-f1bf423c,usr-fa698e22,476.3815995198686,2023-03-15,0,0
1,bid-7df3ed21,auc-3eae10b8,usr-4a2b8292,64.91001230207257,2023-06-20,0,1
1,bid-894eced8,auc-4ff9c7ee,usr-f04c75d7,179.80092715086363,2023-03-01,0,0
1,bid-7fb27630,auc-d3bfe267,usr-60f4ad6c,338.0816990581965,2023-05-16,0,0
1,bid-5c9bdad3,auc-26d3977e,usr-9451dee1,225.933392206722,2023-06-01,0,0
1,bid-fb309a9f,auc-12e1cf28,usr-b481aa61,607.6926178449846,2023-07-27,0,0
1,bid-62800b15,auc-f7d90703,usr-df040af4,644.2923219277908,2023-06-15,0,0
1,bid-974702fb,auc-4db7d6e8,usr-dad43a58,916.0274183018462,2023-05-19,0,0
1,bid-2f4ebe28,auc-e85b427b,usr-69eba04a,382.8712347990792,2023-12-16,0,0
1,bid-72990534,auc-f7c5f379,usr-d62de943,95.4718641579877,2023-08-05,0,0
1,bid-3d366368,auc-d3455e11,usr-ac536fdd,775.2959457599296,2023-08-29,0,0
1,bid-382d00dc,auc-871779e5,usr-a5ac7769,308.26439855181656,2023-07-24,0,0
1,bid-273b87b8,auc-bcdbf6c2,usr-6083d943,806.3928203446718,2023-09-04,0,0
1,bid-c0a68e07,auc-ab3da75b,usr-85fcbd72,376.8002923469782,2023-09-03,0,0
1,bid-5473965a,auc-2553a15c,usr-c879d041,236.29852268956614,2023-03-20,0,0
1,bid-a92c8f8e,auc-ba7eb3c2,usr-0dbca433,296.5500379634299,2023-03-08,0,0
1,bid-2b72ca41,auc-25049518,usr-38bf583d,348.59370258135567,2023-05-09,0,0
1,bid-90ba2288,auc-e8861fc3,usr-0d46edd3,978.3497904661759,2023-11-08,0,0
1,bid-d9fc6f79,auc-16b214e0,usr-9dbd8bc7,416.32984618345483,2023-03-03,0,0
1,bid-eff9c108,auc-8e5da76f,usr-a86828e6,500.92307226124984,2023-07-04,0,0
1,bid-224f7a81,auc-3429b0db,usr-ed3d1cb7,702.0971380833449,2023-03-03,0,0
1,bid-a6eb2a51,auc-3105a639,usr-74345855,364.1512231407037,2023-06-14,0,0
1,bid-29d706b4,auc-c76e70d1,usr-9d8446ae,567.2121129277291,2023-08-13,0,0
1,bid-c2eaf0f2,auc-e0aafb9f,usr-a660a97c,755.2488482051632,2023-11-09,0,0
1,bid-047d9357,auc-3105a639,usr-98610fc6,307.13477165678677,2023-03-18,0,0
1,bid-5817b69a,auc-74b42b6e,usr-6083d943,350.13211705965864,2023-03-12,0,0
1,bid-c2a355a8,auc-c82ae6ca,usr-d00aae76,700.4830756295303,2023-06-20,0,0
1,bid-1fe1c117,auc-9677d5b1,usr-c0107131,917.79723342429,2023-06-18,0,0
1,bid-7abbb55e,auc-2346ee0b,usr-10c868d4,494.8032957508165,2023-10-02,0,0
1,bid-0596fda7,auc-38a22415,usr-4a2b8292,654.784144234756,2023-09-25,0,0
1,bid-4074a37a,auc-f587e252,usr-49d21b5a,445.9308681123781,2023-06-09,0,0
1,bid-43a247ee,auc-656bd187,usr-c5ec8054,401.81264252091825,2023-04-30,0,0
1,bid-205f3ac9,auc-b2768398,usr-32956dda,311.29766744868056,2023-06-03,0,0
1,bid-c48ea130,auc-a17a5f30,usr-9c6355be,78.62850344672249,2023-08-09,0,0
1,bid-e77167a6,auc-963c2135,usr-ada8b8bd,876.732638677974,2024-01-05,0,0
1,bid-01e94c65,auc-a6297754,usr-e45b21c7,95.60939401631849,2023-12-16,0,0
1,bid-661e0532,auc-0aad732c,usr-a7f362fd,829.9337023186381,2023-07-13,0,0
1,bid-5ca35c1b,auc-5aa47a3d,usr-0bc75854,631.9744691941311,2024-01-11,0,0
1,bid-e246089c,auc-3a53de2d,usr-9c6355be,30.701707111099232,2023-09-27,0,0
1,bid-c29c0e7d,auc-94ab8d01,usr-8d8c58bc,392.23020771800066,2023-06-25,0,0
1,bid-0b139a5b,auc-c08af246,usr-3510ce29,238.57313403518936,2023-07-20,0,0
1,bid-259cf6ba,auc-0f003166,usr-ed3d1cb7,390.29430726511026,2023-12-06,0,0
1,bid-8a6e5a2d,auc-0c414f14,usr-5aade24b,135.51605089084853,2023-09-25,0,0
1,bid-95fb8ff1,auc-3108d56c,usr-b2e46dab,529.8186224390689,2023-05-27,0,0
1,bid-5f9811f6,auc-d32e6dfb,usr-5d57d842,677.96743916352,2023-09-23,0,0
1,bid-1f7bae3d,auc-10c5ad6f,usr-0e636010,563.0263086716895,2023-05-02,0,0
1,bid-9293dba1,auc-c60661e1,usr-d86bbc87,826.5188269968146,2023-10-20,0,0
1,bid-fcb76a6d,auc-9ab1db47,usr-8a8b69e7,154.4106726289128,2023-11-25,0,0
1,bid-d37bd999,auc-403feb21,usr-a1046e7c,849.7789799954311,2023-10-28,0,0
1,bid-4eec2888,auc-b693fbcc,usr-f2bbf589,873.4476746636566,2024-01-05,0,0
1,bid-ba203f62,auc-69bbd45f,usr-a5ac7769,23.444748062576704,2023-11-15,0,0
1,bid-b60dcaba,auc-aed1380d,usr-6e5aaf7b,380.16868482264834,2023-09-11,0,0
1,bid-e08b9812,auc-71f33277,usr-e45b21c7,817.6388110458088,2023-08-14,0,0
1,bid-a8caec85,auc-88e22887,usr-9c6355be,235.09518259517654,2023-10-14,0,0
1,bid-52728193,auc-7b9c46c1,usr-ea9dc933,71.51482900899008,2023-08-13,0,0
1,bid-f64b817d,auc-3635f0ff,usr-08dbe213,376.691646260933,2024-01-13,0,0
1,bid-d06ef7ea,auc-26d3977e,usr-afbcc355,934.8073766766628,2023-03-16,0,0
1,bid-4c048668,auc-80c326e9,usr-76b3deed,124.73061978396194,2024-01-13,0,0
1,bid-ee2152ff,auc-be0f7adf,usr-ff41e9fc,363.22017896732564,2023-04-07,0,0
1,bid-eba3856e,auc-152a8bc1,usr-eb4d1c0e,524.7724906530605,2023-06-12,0,0
1,bid-fdaa5848,auc-5476e9c8,usr-95ed7f31,408.7485450831286,2023-05-23,0,0
1,bid-caf3ca0b,auc-4682e7c7,usr-f01d6a7e,370.88639454810175,2024-01-12,0,0
1,bid-3b7fc1b2,auc-00551afe,usr-71cfa548,152.8832153407743,2023-05-03,0,0
1,bid-16c6f33e,auc-a6297754,usr-612d455a,40.28041168407102,2023-09-29,0,0
1,bid-a99055f1,auc-c0df061e,usr-f548a45f,811.1504767447024,2023-07-29,0,0
1,bid-1924a525,auc-0bc1e4d2,usr-ccde6a87,255.9696742360551,2023-10-25,0,0
1,bid-70efdc38,auc-bcdbf6c2,usr-9200cd48,528.8381946808688,2023-04-12,0,0
1,bid-517b5936,auc-3e081190,usr-3558bbdd,514.1644458314497,2023-06-25,0,0
1,bid-a288f691,auc-a6297754,usr-fc3dce2a,489.6222852986652,2023-03-26,0,0
1,bid-9a121e84,auc-2553a15c,usr-fc3dce2a,524.6210065069652,2023-03-28,0,0
1,bid-ead6a39c,auc-e0aafb9f,usr-5e401bb5,450.8841374831854,2023-09-21,0,0
1,bid-7e12d1a3,auc-c56128b9,usr-e801fcd0,273.50986196318945,2023-05-22,0,0
1,bid-7f6683ca,auc-43bd7a6e,usr-0dbca433,562.0209965606576,2023-03-01,0,0
1,bid-651103d1,auc-3105a639,usr-befc4464,925.0035057896738,2023-06-05,0,0
1,bid-7eca41d5,auc-a0fed041,usr-a24b7d55,192.15345873611778,2023-08-13,0,0
1,bid-9a0999ca,auc-c361a406,usr-735f86d2,645.2720444846315,2023-03-06,0,0
1,bid-092b76fc,auc-152a6e16,usr-8b3c0733,364.3127768785854,2023-06-04,0,0
1,bid-e6cc0bac,auc-1323ff6d,usr-950a4b93,850.9535111318639,2023-12-09,0,0
1,bid-ab9224e7,auc-80aaddd1,usr-f7eae2a6,789.030970550797,2023-06-25,0,0
1,bid-139cf5eb,auc-39389584,usr-f01d6a7e,980.9576789116222,2023-04-23,0,0
1,bid-6080f621,auc-a4798b8b,usr-4d830a76,343.2457826060749,2023-10-30,0,0
1,bid-acf5046d,auc-63b9c9d7,usr-f2bbf589,194.92477737779114,2023-07-20,0,0
1,bid-48fd2405,auc-4682e7c7,usr-69eba04a,530.2428540028311,2024-01-08,0,0
1,bid-f54c972f,auc-41b49cf4,usr-9dbd8bc7,393.32159981477,2023-12-29,1,0
1,bid-2358a0b0,auc-cede9205,usr-f66ba022,82.1364835315283,2023-05-27,0,0
1,bid-7b0b398e,auc-e44d914a,usr-32956dda,836.279540595867,2023-04-04,0,0
1,bid-9596b024,auc-a6297754,usr-d2b82aa2,998.1492599654691,2023-11-30,0,0
1,bid-7540f17e,auc-e65fc864,usr-fab88057,354.61801713569315,2023-10-08,0,0
1,bid-953549d7,auc-71f33277,usr-cf4094e8,385.24436049619004,2024-01-04,0,0
1,bid-43507a4b,auc-c419379f,usr-d59cad8a,366.0453672901947,2023-06-27,0,0
1,bid-ea00a8e9,auc-79ffce84,usr-b4cc6812,636.9419363421342,2023-03-16,0,0
1,bid-30c46ce1,auc-ed1a5c0c,usr-7d1ac601,136.6815131196752,2023-12-20,0,0
1,bid-96c0676e,auc-d1f1d10b,usr-eee63934,55.11692871497384,2023-10-15,0,0
1,bid-133bc971,auc-2e1464f2,usr-ada8b8bd,136.6352769181222,2023-11-11,0,0
1,bid-6db92e6f,auc-828601bc,usr-d62de943,468.46670261734977,2023-11-03,0,0
1,bid-ba91460e,auc-86a139c0,usr-61e5cada,858.9822044638855,2023-04-23,0,0
1,bid-27d4e8c3,auc-97270009,usr-9451dee1,480.6062533586934,2023-12-14,0,0
1,bid-0d0059a5,auc-c927d358,usr-fb3e9623,790.1841457155276,2023-12-11,0,0
1,bid-00e1cefa,auc-7bd61139,usr-97228f9f,877.0686810358264,2023-05-20,0,0
1,bid-29020382,auc-6b3e1e25,usr-9ba8a029,549.4965380382786,2024-01-02,0,0
1,bid-48ba3d08,auc-2d8b0a5e,usr-c3134135,642.7274456429864,2023-04-03,0,0
1,bid-976120cb,auc-5a01abae,usr-a130a4a5,218.59811321398308,2023-05-05,0,0
1,bid-ba96d59e,auc-11be3558,usr-704ef4e0,301.7619055355646,2023-11-13,0,0
1,bid-714f22e1,auc-0cbcd379,usr-fa698e22,928.9329430261027,2023-03-10,0,0
1,bid-14c3d1ca,auc-8428a438,usr-1ba9dbd6,630.5746827157758,2023-04-07,0,0
1,bid-0e60421c,auc-cede9205,usr-4ee7510a,264.7320071477564,2023-06-04,0,0
1,bid-3187c055,auc-3733c38d,usr-9ccd6726,653.0645985250525,2023-05-14,0,0
1,bid-c494c8ad,auc-9b2af634,usr-e36b5a97,431.4175139324033,2023-03-31,0,0
1,bid-14de4ced,auc-88e22887,usr-fea421ca,543.9360581061189,2024-01-02,0,0
1,bid-ffe5b95d,auc-3442f987,usr-bea1b101,172.68978754979582,2023-03-02,0,0
1,bid-5ad1ff25,auc-3ce95e6f,usr-6bf4b8bb,988.4521007196882,2023-06-27,0,0
1,bid-15c0202f,auc-29854526,usr-fcd2e6f8,298.04076899355755,2023-08-15,0,0
1,bid-56349648,auc-a5691bfa,usr-bf2a3290,694.4656205051704,2023-03-07,0,0
1,bid-101e2ed1,auc-b962b986,usr-17a13355,72.92830082415938,2023-06-27,0,0
1,bid-dc65e2d1,auc-152a6e16,usr-6220d0a2,814.2275888869195,2023-12-24,0,0
1,bid-df4a4eb7,auc-e3c9b322,usr-cac32514,438.11938851833054,2023-08-18,0,0
1,bid-8e334398,auc-c0eb8f61,usr-32af39e8,32.18293692009238,2023-04-10,0,0
1,bid-56ed4a1c,auc-a5691bfa,usr-4c23df88,4.8276117225933595,2023-11-26,0,0
1,bid-57d983a3,auc-d699d738,usr-768487c6,229.58171126119447,2023-08-08,0,0
1,bid-05fdc982,auc-53bb2d06,usr-cda4df6b,216.7348127304319,2023-04-21,0,0
1,bid-9d1617c0,auc-1428e6a2,usr-e5031a4d,174.5355788349124,2024-01-03,0,0
1,bid-2eb913ce,auc-4db7d6e8,usr-e4a3b9a0,668.0449467108393,2023-07-24,0,0
1,bid-c79bb0e4,auc-b962b986,usr-f66ba022,810.7472151900206,2023-10-18,0,0
1,bid-716e1e4d,auc-422d3bdb,usr-18e5deed,197.06977689489685,2024-01-04,0,0
1,bid-609eb670,auc-551a116f,usr-e801fcd0,410.6518995827662,2023-07-21,0,0
1,bid-4e3c771c,auc-053cbd64,usr-a660a97c,878.2551894354428,2023-08-23,0,0
1,bid-415b6083,auc-512255c7,usr-e3d6b4bf,316.8447186292881,2023-06-17,0,0
1,bid-9cd84aac,auc-9fcefa0f,usr-b99da0d2,886.2324206119197,2023-12-25,0,0
1,bid-eebadb7a,auc-f7e86d1f,usr-e586ad9a,622.6402732590162,2023-04-29,0,0
1,bid-6d96ca07,auc-50c01ffc,usr-fcd5ab19,12.405345656379833,2023-07-11,0,0
1,bid-69f4a2a2,auc-9dade55e,usr-755b9a01,758.2441783422433,2023-04-12,0,0
1,bid-6052f7a1,auc-c71925d6,usr-514ccdaf,894.9118501240819,2023-07-26,0,0
1,bid-604f3070,auc-865e4dfd,usr-ca983da7,80.63919395037804,2023-04-13,0,0
1,bid-00c87964,auc-4eb163de,usr-0e636010,303.8106310323194,2023-05-20,0,0
1,bid-ab1ebc45,auc-7293b7df,usr-0d9dd263,179.2520762104813,2023-06-22,0,0
1,bid-ef708da0,auc-0fe71356,usr-95ed7f31,725.731896263694,2023-12-11,0,0
1,bid-5675073f,auc-6d1c934f,usr-e586ad9a,528.972420287863,2023-03-24,0,0
1,bid-6b58bce6,auc-db81d193,usr-4c86d48c,811.9699562883305,2023-09-02,0,0
1,bid-56aa70a7,auc-09333481,usr-bf2a3290,451.27502943135136,2023-12-13,0,0
1,bid-df3e61d9,auc-80c326e9,usr-3032360b,937.7908549674172,2023-07-03,0,0
1,bid-6b9e3de5,auc-1beda4bd,usr-f4e88a7c,719.3592796828239,2023-08-26,0,0
1,bid-01228cc0,auc-26d3977e,usr-ed3d1cb7,519.6799694194157,2023-09-03,0,0
1,bid-401a1fe9,auc-c0eb8f61,usr-155e0ea4,791.1669390517636,2023-07-27,0,0
1,bid-248fac6e,auc-3431edc1,usr-ddaf1c0b,541.3568816244513,2023-05-26,0,0
1,bid-36d718d6,auc-58c4dafe,usr-02738a4f,383.1095052464939,2023-09-04,0,0
